hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
SH,2020-08-29,7,6,3,3,4,0,0
SH,2020-08-30,8,7,3,3,5,2,0
SH,2020-08-31,7,6,3,3,4,0,0
SH,2020-09-01,6,3,3,3,3,0,0
SH,2020-09-02,6,3,3,3,3,0,0
SH,2020-09-03,6,3,3,3,3,0,0
SH,2020-09-04,6,3,3,3,3,0,0
SH,2020-09-05,5,3,3,3,2,1,0
SH,2020-09-06,5,3,3,3,2,1,0
SH,2020-09-07,7,5,3,3,4,1,0
SH,2020-09-08,8,6,3,3,5,0,0
SH,2020-09-09,7,5,2,2,5,1,0
SH,2020-09-10,9,7,2,2,7,1,0
SH,2020-09-11,9,7,2,2,7,2,0
SH,2020-09-12,12,9,3,3,9,2,0
SH,2020-09-13,13,9,3,3,10,1,0
SH,2020-09-14,13,9,3,3,10,0,0
SH,2020-09-15,13,9,3,3,10,2,0
SH,2020-09-16,13,9,4,4,9,1,0
SH,2020-09-17,14,10,4,4,10,0,0
SH,2020-09-18,11,7,4,4,7,3,0
SH,2020-09-19,12,9,4,4,8,3,0
SH,2020-09-20,12,9,4,4,8,1,0
SH,2020-09-21,13,10,4,4,9,2,0
SH,2020-09-22,12,9,5,5,7,1,0
SH,2020-09-23,14,12,4,4,10,3,0
SH,2020-09-24,12,9,2,2,10,0,0
SH,2020-09-25,7,4,2,2,5,1,0
SH,2020-09-26,8,5,2,2,6,2,0
SH,2020-09-27,9,6,2,2,7,0,0
SH,2020-09-28,7,5,2,2,5,0,0
SH,2020-09-29,7,5,2,2,5,1,0
SH,2020-09-30,7,5,2,2,5,0,0
SH,2020-10-01,4,3,1,1,3,3,0
SH,2020-10-02,3,2,1,1,2,0,0
SH,2020-10-03,5,4,1,1,4,3,0
SH,2020-10-04,7,6,1,1,6,1,0
SH,2020-10-05,8,7,1,1,7,1,0
SH,2020-10-06,7,7,0,0,7,0,0
SH,2020-10-07,7,7,0,0,7,0,0
SH,2020-10-08,6,6,0,0,6,1,0
SH,2020-10-09,4,4,0,0,4,0,0
SH,2020-10-10,4,4,0,0,4,2,0
SH,2020-10-11,5,5,0,0,5,1,0
SH,2020-10-12,7,7,0,0,7,1,0
SH,2020-10-13,8,8,1,1,7,1,0
SH,2020-10-14,7,7,0,0,7,1,0
SH,2020-10-15,6,6,0,0,6,2,0
SH,2020-10-16,5,5,0,0,5,0,0
SH,2020-10-17,4,4,0,0,4,0,0
SH,2020-10-18,5,4,1,1,4,1,0
SH,2020-10-19,5,4,2,2,3,0,0
SH,2020-10-20,8,8,1,1,7,5,0
SH,2020-10-21,10,10,1,1,9,2,0
SH,2020-10-22,12,12,1,1,11,4,0
SH,2020-10-23,15,15,1,1,14,2,0
SH,2020-10-24,11,11,1,1,10,0,0
SH,2020-10-25,10,10,2,2,8,3,0
SH,2020-10-26,9,9,3,3,6,3,0
SH,2020-10-27,11,11,3,3,8,1,0
SH,2020-10-28,9,9,3,3,6,1,0
SH,2020-10-29,10,10,3,3,7,0,0
SH,2020-10-30,11,11,2,2,9,3,0
SH,2020-10-31,13,13,2,2,11,3,0
SH,2020-11-01,14,14,3,3,11,1,0
SH,2020-11-02,16,16,4,4,12,2,0
SH,2020-11-03,13,12,4,4,9,0,0
SH,2020-11-04,12,11,4,4,8,2,0
SH,2020-11-05,17,17,4,4,13,5,0
SH,2020-11-06,15,15,3,3,12,4,0
SH,2020-11-07,14,14,3,3,11,1,0
SH,2020-11-08,16,16,4,4,12,1,0
SH,2020-11-09,15,15,5,5,10,0,0
SH,2020-11-10,18,18,5,5,13,4,0
SH,2020-11-11,14,14,6,6,8,1,0
SH,2020-11-12,16,16,7,7,9,2,0
SH,2020-11-13,16,16,6,6,10,3,0
SH,2020-11-14,19,19,5,5,14,4,0
SH,2020-11-15,20,20,5,5,15,3,0
SH,2020-11-16,22,22,7,7,15,3,0
SH,2020-11-17,28,27,6,6,22,4,0
SH,2020-11-18,34,33,7,7,27,10,0
SH,2020-11-19,36,35,7,7,29,7,0
SH,2020-11-20,39,38,10,10,29,6,0
SH,2020-11-21,37,36,13,13,24,4,0
SH,2020-11-22,41,41,15,15,26,7,0
SH,2020-11-23,45,45,14,14,31,6,0
SH,2020-11-24,44,44,9,9,35,4,0
SH,2020-11-25,49,48,12,12,37,9,0
SH,2020-11-26,49,48,11,11,38,1,0
SH,2020-11-27,50,49,10,10,40,8,0
SH,2020-11-28,47,46,10,10,37,2,0
SH,2020-11-29,42,41,8,8,34,0,0
SH,2020-11-30,40,37,6,6,34,6,0
SH,2020-12-01,41,38,5,5,36,3,0
SH,2020-12-02,41,38,7,7,34,6,0
SH,2020-12-03,41,39,7,7,34,7,0
SH,2020-12-04,38,36,9,9,29,5,0
SH,2020-12-05,38,37,9,9,29,4,0
SH,2020-12-06,37,36,11,11,26,2,0
SH,2020-12-07,35,34,10,10,25,5,0
SH,2020-12-08,39,38,10,10,29,3,0
SH,2020-12-09,35,33,9,9,26,5,0
SH,2020-12-10,39,38,11,11,28,6,0
SH,2020-12-11,42,42,9,9,33,8,0
SH,2020-12-12,42,41,12,12,30,3,0
SH,2020-12-13,40,40,12,12,28,3,0
SH,2020-12-14,42,41,14,14,28,5,0
SH,2020-12-15,42,40,13,13,29,8,0
SH,2020-12-16,37,33,11,11,26,4,0
SH,2020-12-17,40,36,10,10,30,5,0
SH,2020-12-18,36,32,11,11,25,5,0
SH,2020-12-19,42,39,11,11,31,6,0
SH,2020-12-20,48,46,12,12,36,10,0
SH,2020-12-21,49,47,12,12,37,5,0
SH,2020-12-22,48,46,15,15,33,4,0
SH,2020-12-23,45,41,16,16,29,1,0
SH,2020-12-24,45,40,13,13,32,6,0
SH,2020-12-25,47,42,11,11,36,4,0
SH,2020-12-26,45,39,10,10,35,2,0
SH,2020-12-27,40,33,11,11,29,1,0
SH,2020-12-28,37,31,7,7,30,5,0
SH,2020-12-29,38,32,7,7,31,2,0
SH,2020-12-30,35,31,6,6,29,6,0
SH,2020-12-31,34,30,7,7,27,3,0
SH,2021-01-01,34,30,9,9,25,3,0
SH,2021-01-02,34,31,7,7,27,5,0
SH,2021-01-03,39,35,7,7,32,7,0
SH,2021-01-04,45,40,6,6,39,10,0
SH,2021-01-05,50,44,8,8,42,11,0
SH,2021-01-06,53,45,11,11,42,5,0
SH,2021-01-07,54,47,12,12,42,5,0
SH,2021-01-08,50,45,14,14,36,4,0
SH,2021-01-09,51,47,14,14,37,6,0
SH,2021-01-10,53,48,16,16,37,10,0
SH,2021-01-11,55,48,16,16,39,4,0
SH,2021-01-12,52,44,17,17,35,6,0
SH,2021-01-13,52,44,14,14,38,9,0
SH,2021-01-14,56,49,15,15,41,4,0
SH,2021-01-15,57,50,14,14,43,5,0
SH,2021-01-16,51,46,14,14,37,5,0
SH,2021-01-17,53,48,12,12,41,7,0
SH,2021-01-18,48,42,13,13,35,2,0
SH,2021-01-19,46,39,15,15,31,2,0
SH,2021-01-20,44,36,15,15,29,2,0
SH,2021-01-21,38,31,14,14,24,3,0
SH,2021-01-22,43,38,12,12,31,11,0
SH,2021-01-23,49,44,13,13,36,4,0
SH,2021-01-24,49,44,14,14,35,3,0
SH,2021-01-25,47,41,14,14,33,7,0
SH,2021-01-26,42,35,12,12,30,2,0
SH,2021-01-27,43,37,15,15,28,4,0
SH,2021-01-28,37,29,14,14,23,3,0
SH,2021-01-29,31,23,12,12,19,3,1
SH,2021-01-30,28,21,11,11,17,4,0
SH,2021-01-31,24,17,10,10,14,1,0
SH,2021-02-01,25,18,9,9,16,3,0
SH,2021-02-02,24,15,7,7,17,3,0
SH,2021-02-03,28,20,6,6,22,10,0
SH,2021-02-04,28,19,6,6,22,2,0
SH,2021-02-05,28,21,6,6,22,4,0
SH,2021-02-06,24,16,6,6,18,0,0
SH,2021-02-07,23,16,7,7,16,3,1
SH,2021-02-08,24,17,10,10,14,4,0
SH,2021-02-09,25,18,11,11,14,4,0
SH,2021-02-10,24,17,10,10,14,2,0
SH,2021-02-11,28,19,9,9,19,4,0
SH,2021-02-12,29,18,8,8,21,2,0
SH,2021-02-13,28,18,8,8,20,1,0
SH,2021-02-14,24,16,6,6,18,0,0
SH,2021-02-15,26,18,6,6,20,3,0
SH,2021-02-16,24,18,5,5,19,4,0
SH,2021-02-17,25,16,6,6,19,7,0
SH,2021-02-18,23,15,7,7,16,0,0
SH,2021-02-19,23,13,8,8,15,1,0
SH,2021-02-20,23,14,7,7,16,4,0
SH,2021-02-21,23,14,7,7,16,0,0
SH,2021-02-22,22,13,8,8,14,1,0
SH,2021-02-23,23,12,8,8,15,0,0
SH,2021-02-24,21,14,6,6,15,1,0
SH,2021-02-25,23,16,6,6,17,4,0
SH,2021-02-26,26,19,6,6,20,1,0
SH,2021-02-27,22,16,7,7,15,0,0
SH,2021-02-28,19,13,5,5,14,0,0
SH,2021-03-01,18,13,4,4,14,1,0
SH,2021-03-02,16,11,4,4,12,2,0
SH,2021-03-03,18,11,4,4,14,0,0
SH,2021-03-04,16,10,4,4,12,0,0
SH,2021-03-05,15,9,4,4,11,1,0
SH,2021-03-06,16,10,4,4,12,2,0
SH,2021-03-07,14,8,3,3,11,1,0
SH,2021-03-08,15,9,3,3,12,1,0
SH,2021-03-09,17,10,3,3,14,3,0
SH,2021-03-10,18,10,3,3,15,2,0
SH,2021-03-11,16,10,3,3,13,1,0
SH,2021-03-12,15,8,3,3,12,2,0
SH,2021-03-13,17,10,4,4,13,0,0
SH,2021-03-14,15,10,4,4,11,1,0
SH,2021-03-15,16,8,4,4,12,0,0
SH,2021-03-16,16,9,4,4,12,1,0
SH,2021-03-17,14,9,5,5,9,0,0
SH,2021-03-18,14,9,4,4,10,2,0
SH,2021-03-19,16,12,5,5,11,1,0
SH,2021-03-20,13,9,2,2,11,2,0
SH,2021-03-21,15,12,4,4,11,3,0
SH,2021-03-22,17,13,4,4,13,1,0
SH,2021-03-23,19,14,4,4,15,2,0
SH,2021-03-24,13,8,4,4,9,4,0
SH,2021-03-25,11,8,4,4,7,0,0
SH,2021-03-26,6,3,3,3,3,0,0
SH,2021-03-27,7,4,3,3,4,1,0
SH,2021-03-28,8,5,3,3,5,2,0
SH,2021-03-29,12,9,4,4,8,2,0
SH,2021-03-30,14,11,4,4,10,1,0
SH,2021-03-31,13,10,4,4,9,0,0
SH,2021-04-01,15,12,5,5,10,1,0
SH,2021-04-02,15,11,5,5,10,1,0
SH,2021-04-03,14,10,5,5,9,1,0
SH,2021-04-04,12,8,5,5,7,2,0
SH,2021-04-05,16,11,4,4,12,2,0
SH,2021-04-06,16,11,4,4,12,2,0
SH,2021-04-07,18,13,5,5,13,2,0
SH,2021-04-08,18,13,5,5,13,1,0
SH,2021-04-09,15,11,5,5,10,1,0
SH,2021-04-10,14,12,4,4,10,2,0
SH,2021-04-11,14,12,7,7,7,0,0
SH,2021-04-12,13,11,7,7,6,0,0
SH,2021-04-13,12,10,7,7,5,1,0
SH,2021-04-14,13,11,7,7,6,1,0
SH,2021-04-15,12,10,6,6,6,0,0
SH,2021-04-16,11,9,7,7,4,1,0
SH,2021-04-17,11,10,6,6,5,1,0
SH,2021-04-18,12,11,6,6,6,3,1
SH,2021-04-19,12,10,6,6,6,0,0
SH,2021-04-20,11,9,6,6,5,2,0
SH,2021-04-21,10,8,7,7,3,0,0
SH,2021-04-22,10,8,6,6,4,0,0
SH,2021-04-23,8,6,5,5,3,0,0
SH,2021-04-24,6,4,4,4,2,0,0
SH,2021-04-25,8,6,3,3,5,2,0
SH,2021-04-26,9,6,3,3,6,0,0
SH,2021-04-27,7,4,3,3,4,0,0
SH,2021-04-28,8,5,3,3,5,2,0
SH,2021-04-29,7,3,3,3,4,0,0
SH,2021-04-30,7,3,5,5,2,0,0
SH,2021-05-01,8,4,5,5,3,1,0
SH,2021-05-02,8,4,5,5,3,0,0
SH,2021-05-03,8,5,4,4,4,1,0
SH,2021-05-04,7,4,4,4,3,0,0
SH,2021-05-05,5,3,3,3,2,0,0
SH,2021-05-06,6,4,3,3,3,0,0
SH,2021-05-07,6,4,3,3,3,0,0
SH,2021-05-08,6,4,4,4,2,0,0
SH,2021-05-09,6,3,4,4,2,0,0
SH,2021-05-10,7,4,4,4,3,0,0
SH,2021-05-11,6,3,4,4,2,0,0
SH,2021-05-12,6,3,4,4,2,1,0
SH,2021-05-13,8,4,4,4,4,1,0
SH,2021-05-14,8,4,5,5,3,0,0
SH,2021-05-15,9,5,5,5,4,0,0
SH,2021-05-16,8,3,4,4,4,0,0
SH,2021-05-17,9,4,4,4,5,3,0
SH,2021-05-18,10,6,4,4,6,0,0
SH,2021-05-19,7,4,4,4,3,0,0
SH,2021-05-20,7,4,4,4,3,0,0
SH,2021-05-21,6,3,4,4,2,0,0
SH,2021-05-22,6,3,3,3,3,0,0
SH,2021-05-23,6,3,3,3,3,0,0
SH,2021-05-24,6,3,3,3,3,1,0
SH,2021-05-25,7,4,3,3,4,0,0
SH,2021-05-26,5,2,3,3,2,0,0
SH,2021-05-27,6,3,3,3,3,1,0
SH,2021-05-28,6,3,4,4,2,0,0
SH,2021-05-29,6,2,4,4,2,0,0
SH,2021-05-30,4,0,2,2,2,0,0
SH,2021-05-31,4,0,2,2,2,0,0
SH,2021-06-01,4,0,2,2,2,0,0
SH,2021-06-02,4,0,2,2,2,1,0
SH,2021-06-03,5,2,2,2,3,1,0
SH,2021-06-04,5,2,2,2,3,0,0
SH,2021-06-05,4,1,1,1,3,0,0
SH,2021-06-06,4,0,1,1,3,0,0
SH,2021-06-07,2,0,0,0,2,0,0
SH,2021-06-08,2,1,0,0,2,1,0
SH,2021-06-09,2,0,0,0,2,0,0
SH,2021-06-10,2,0,0,0,2,0,0
SH,2021-06-11,2,0,0,0,2,0,0
SH,2021-06-12,1,0,0,0,1,1,0
SH,2021-06-13,2,1,0,0,2,0,0
SH,2021-06-14,2,1,0,0,2,0,0
SH,2021-06-15,1,0,0,0,1,0,0
SH,2021-06-16,1,0,0,0,1,0,0
SH,2021-06-17,1,0,0,0,1,0,0
SH,2021-06-18,1,0,0,0,1,0,0
SH,2021-06-19,1,0,0,0,1,0,0
SH,2021-06-20,1,0,0,0,1,0,0
SH,2021-06-21,1,0,0,0,1,0,0
SH,2021-06-22,1,0,0,0,1,0,0
SH,2021-06-23,1,0,0,0,1,0,0
SH,2021-06-24,2,1,0,0,2,0,0
SH,2021-06-25,2,1,0,0,2,0,0
SH,2021-06-26,2,1,0,0,2,0,0
SH,2021-06-27,2,1,0,0,2,0,0
SH,2021-06-28,2,1,0,0,2,0,0
SH,2021-06-29,2,1,0,0,2,0,0
SH,2021-06-30,2,1,0,0,2,0,0
SH,2021-07-01,2,1,0,0,2,0,0
SH,2021-07-02,2,1,0,0,2,0,0
SH,2021-07-03,2,0,0,0,2,0,0
SH,2021-07-04,3,1,0,0,3,1,0
SH,2021-07-05,3,1,0,0,3,0,0
SH,2021-07-06,3,0,0,0,3,0,0
SH,2021-07-07,2,0,0,0,2,0,0
SH,2021-07-08,2,0,0,0,2,1,0
SH,2021-07-09,1,0,0,0,1,0,0
SH,2021-07-10,1,0,0,0,1,0,0
SH,2021-07-11,1,0,0,0,1,0,0
SH,2021-07-12,1,0,0,0,1,0,0
SH,2021-07-13,1,0,0,0,1,0,0
SH,2021-07-14,2,1,0,0,2,1,0
SH,2021-07-15,2,1,0,0,2,0,0
SH,2021-07-16,1,0,0,0,1,0,0
SH,2021-07-17,2,1,0,0,2,1,0
SH,2021-07-18,2,1,0,0,2,1,0
SH,2021-07-19,1,0,0,0,1,0,0
SH,2021-07-20,1,0,0,0,1,0,0
SH,2021-07-21,1,0,0,0,1,0,0
SH,2021-07-22,1,0,0,0,1,0,0
SH,2021-07-23,2,1,0,0,2,1,0
SH,2021-07-24,1,0,0,0,1,0,0
SH,2021-07-25,1,0,0,0,1,0,0
SH,2021-07-26,1,0,0,0,1,0,0
SH,2021-07-27,1,0,0,0,1,0,0
SH,2021-07-28,1,0,0,0,1,0,0
SH,2021-07-29,1,0,0,0,1,0,0
SH,2021-07-30,2,1,0,0,2,1,0
SH,2021-07-31,2,1,0,0,2,0,0
SH,2021-08-01,2,1,0,0,2,1,0
SH,2021-08-02,3,2,1,1,2,0,0
SH,2021-08-03,3,2,1,1,2,1,0
SH,2021-08-04,4,3,1,1,3,0,0
SH,2021-08-05,4,3,2,2,2,0,0
SH,2021-08-06,2,1,1,1,1,1,0
SH,2021-08-07,3,2,1,1,2,1,0
SH,2021-08-08,6,5,1,1,5,3,0
SH,2021-08-09,8,8,1,1,7,1,0
SH,2021-08-10,8,8,2,2,6,2,1
SH,2021-08-11,9,9,3,3,6,1,0
SH,2021-08-12,9,9,2,2,7,1,0
SH,2021-08-13,8,8,4,4,4,0,0
SH,2021-08-14,8,8,4,4,4,0,0
SH,2021-08-15,8,8,2,2,6,2,0
SH,2021-08-16,9,9,3,3,6,1,0
SH,2021-08-17,9,9,3,3,6,0,0
SH,2021-08-18,8,8,3,3,5,1,0
SH,2021-08-19,7,7,3,3,4,1,0
SH,2021-08-20,6,6,2,2,4,0,0
SH,2021-08-21,6,6,2,2,4,1,0
SH,2021-08-22,8,8,2,2,6,2,0
SH,2021-08-23,11,11,3,3,8,2,0
SH,2021-08-24,9,9,3,3,6,1,0
SH,2021-08-25,9,9,2,2,7,1,0
SH,2021-08-26,7,7,2,2,5,0,0
SH,2021-08-27,5,5,2,2,3,0,0
SH,2021-08-28,4,4,3,3,1,0,0
SH,2021-08-29,5,5,3,3,2,1,0
SH,2021-08-30,7,7,4,4,3,3,0
SH,2021-08-31,10,9,4,4,6,2,0
SH,2021-09-01,11,10,4,4,7,1,0
SH,2021-09-02,10,9,4,4,6,1,0
SH,2021-09-03,9,8,5,5,4,2,0
SH,2021-09-04,8,7,5,5,3,0,0
SH,2021-09-05,10,9,5,5,5,1,0
SH,2021-09-06,11,9,4,4,7,4,0
SH,2021-09-07,11,9,7,7,4,1,0
SH,2021-09-08,12,11,7,7,5,2,0
SH,2021-09-09,12,9,6,6,6,0,0
SH,2021-09-10,7,5,4,4,3,0,0
SH,2021-09-11,7,5,4,4,3,1,0
SH,2021-09-12,9,7,4,4,5,1,0
SH,2021-09-13,8,6,4,4,4,2,0
SH,2021-09-14,10,8,4,4,6,1,0
SH,2021-09-15,9,7,4,4,5,1,0
SH,2021-09-16,7,5,3,3,4,0,0
SH,2021-09-17,6,4,3,3,3,0,0
SH,2021-09-18,6,4,3,3,3,1,0
SH,2021-09-19,7,5,3,3,4,0,0
SH,2021-09-20,7,5,3,3,4,0,0
SH,2021-09-21,6,4,2,2,4,2,0
SH,2021-09-22,8,6,2,2,6,2,0
SH,2021-09-23,9,7,3,3,6,2,0
SH,2021-09-24,8,6,2,2,6,1,0
SH,2021-09-25,7,5,2,2,5,0,0
SH,2021-09-26,3,2,1,1,2,0,0
SH,2021-09-27,3,2,2,2,1,0,0
SH,2021-09-28,3,2,2,2,1,0,0
SH,2021-09-29,5,4,3,3,2,2,0
SH,2021-09-30,7,6,4,4,3,2,0
SH,2021-10-01,7,7,3,3,4,0,0
SH,2021-10-02,8,8,3,3,5,1,0
SH,2021-10-03,7,7,3,3,4,0,0
SH,2021-10-04,7,6,3,3,4,0,0
SH,2021-10-05,8,7,3,3,5,1,0
SH,2021-10-06,7,6,3,3,4,1,0
SH,2021-10-07,6,5,3,3,3,2,0
SH,2021-10-08,6,5,3,3,3,0,0
SH,2021-10-09,7,6,3,3,4,2,0
SH,2021-10-10,7,5,3,3,4,2,0
SH,2021-10-11,8,6,3,3,5,0,0
SH,2021-10-12,8,6,4,4,4,0,0
SH,2021-10-13,7,5,2,2,5,1,0
SH,2021-10-14,5,4,2,2,3,2,0
SH,2021-10-15,5,4,2,2,3,1,0
SH,2021-10-16,5,4,2,2,3,1,0
SH,2021-10-17,7,6,3,3,4,2,0
SH,2021-10-18,5,3,3,3,2,0,0
SH,2021-10-19,5,3,2,2,3,0,0
SH,2021-10-20,4,4,2,2,2,0,0
SH,2021-10-21,2,2,1,1,1,0,0
SH,2021-10-22,2,2,1,1,1,0,0
SH,2021-10-23,2,2,1,1,1,1,0
SH,2021-10-24,2,2,1,1,1,1,0
SH,2021-10-25,4,4,1,1,3,1,0
SH,2021-10-26,5,5,1,1,4,2,0
SH,2021-10-27,6,6,2,2,4,0,0
SH,2021-10-28,7,7,2,2,5,3,0
SH,2021-10-29,5,4,2,2,3,0,0
SH,2021-10-30,4,3,2,2,2,0,0
SH,2021-10-31,2,1,1,1,1,0,0
SH,2021-11-01,2,1,1,1,1,0,0
SH,2021-11-02,2,1,1,1,1,1,0
SH,2021-11-03,3,2,1,1,2,0,0
SH,2021-11-04,3,2,1,1,2,1,0
SH,2021-11-05,3,2,1,1,2,0,0
SH,2021-11-06,3,2,1,1,2,0,0
SH,2021-11-07,2,1,1,1,1,1,0
SH,2021-11-08,5,4,3,3,2,0,0
SH,2021-11-09,5,3,4,4,1,0,0
SH,2021-11-10,5,3,4,4,1,0,0
SH,2021-11-11,4,2,3,3,1,0,0
SH,2021-11-12,3,1,2,2,1,0,0
SH,2021-11-13,3,1,2,2,1,1,0
SH,2021-11-14,4,2,2,2,2,0,0
SH,2021-11-15,4,2,2,2,2,2,0
SH,2021-11-16,6,4,2,2,4,0,0
SH,2021-11-17,6,4,2,2,4,0,0
SH,2021-11-18,5,4,2,2,3,0,0
SH,2021-11-19,5,4,1,1,4,0,0
SH,2021-11-20,5,4,1,1,4,1,0
SH,2021-11-21,5,4,1,1,4,1,0
SH,2021-11-22,5,4,1,1,4,0,0
SH,2021-11-23,6,5,3,3,3,1,0
SH,2021-11-24,4,3,3,3,1,0,0
SH,2021-11-25,5,4,3,3,2,1,0
SH,2021-11-26,5,4,3,3,2,1,0
SH,2021-11-27,7,6,3,3,4,0,0
SH,2021-11-28,5,4,2,2,3,0,0
SH,2021-11-29,7,5,2,2,5,3,0
SH,2021-11-30,4,2,1,1,3,0,0
SH,2021-12-01,6,4,1,1,5,2,0
SH,2021-12-02,6,4,2,2,4,3,0
SH,2021-12-03,7,4,2,2,5,1,0
SH,2021-12-04,10,7,2,2,8,1,0
SH,2021-12-05,9,7,0,0,9,0,0
SH,2021-12-06,8,6,0,0,8,3,0
SH,2021-12-07,10,9,0,0,10,0,0
SH,2021-12-08,10,8,0,0,10,1,0
SH,2021-12-09,10,8,0,0,10,2,0
SH,2021-12-10,8,7,0,0,8,1,0
SH,2021-12-11,8,6,0,0,8,1,0
SH,2021-12-12,9,7,1,1,8,1,0
SH,2021-12-13,12,10,3,3,9,1,0
SH,2021-12-14,11,9,2,2,9,1,0
SH,2021-12-15,11,9,3,3,8,2,0
SH,2021-12-16,14,12,4,4,10,3,0
SH,2021-12-17,15,14,4,4,11,2,0
SH,2021-12-18,14,12,4,4,10,1,0
SH,2021-12-19,14,12,3,3,11,1,0
SH,2021-12-20,18,16,4,4,14,5,0
SH,2021-12-21,22,20,4,4,18,3,0
SH,2021-12-22,21,19,4,4,17,3,0
SH,2021-12-23,19,18,4,4,15,0,0
SH,2021-12-24,15,14,4,4,11,3,0
SH,2021-12-25,18,16,4,4,14,3,0
SH,2021-12-26,24,21,5,5,19,7,0
SH,2021-12-27,32,30,5,5,27,6,0
SH,2021-12-28,36,34,7,7,29,8,0
SH,2021-12-29,42,39,8,8,34,11,0
SH,2021-12-30,53,49,9,9,44,12,0
SH,2021-12-31,50,46,11,11,39,3,0
SH,2022-01-01,49,44,12,12,37,6,0
SH,2022-01-02,49,43,12,12,37,9,0
SH,2022-01-03,54,49,13,13,41,8,1
SH,2022-01-04,60,56,14,14,46,8,0
SH,2022-01-05,62,57,14,14,48,8,0
SH,2022-01-06,55,53,14,14,41,3,0
SH,2022-01-07,52,50,13,13,39,7,1
SH,2022-01-08,54,50,15,15,39,7,0
SH,2022-01-09,57,54,15,15,42,9,0
SH,2022-01-10,73,68,15,15,58,16,0
SH,2022-01-11,74,71,15,15,59,11,0
SH,2022-01-12,70,67,14,14,56,11,0
SH,2022-01-13,65,63,14,14,51,5,0
SH,2022-01-14,61,57,16,16,45,7,0
SH,2022-01-15,63,57,16,16,47,9,0
SH,2022-01-16,55,44,15,15,40,0,0
SH,2022-01-17,52,40,14,14,38,4,0
SH,2022-01-18,50,37,15,15,35,6,0
SH,2022-01-19,50,35,14,14,36,5,0
SH,2022-01-20,48,35,13,13,35,10,0
SH,2022-01-21,45,33,13,13,32,5,0
SH,2022-01-22,46,33,12,12,34,6,0
SH,2022-01-23,51,36,14,14,37,6,0
SH,2022-01-24,53,38,14,14,39,5,0
SH,2022-01-25,51,35,15,15,36,6,0
SH,2022-01-26,54,40,15,15,39,2,0
SH,2022-01-27,50,36,14,14,36,6,0
SH,2022-01-28,46,29,14,14,32,2,0
SH,2022-01-29,41,25,12,12,29,4,0
SH,2022-01-30,39,21,11,11,28,1,0
SH,2022-01-31,34,15,11,11,23,3,0
SH,2022-02-01,32,14,11,11,21,2,0
SH,2022-02-02,25,10,10,10,15,0,0
SH,2022-02-03,22,7,8,8,14,1,0
SH,2022-02-04,18,5,6,6,12,4,0
SH,2022-02-05,15,7,3,3,12,0,0
SH,2022-02-06,13,4,2,2,11,2,0
SH,2022-02-07,17,7,2,2,15,2,0
SH,2022-02-08,16,6,2,2,14,1,0
SH,2022-02-09,13,2,2,2,11,1,0
SH,2022-02-10,11,4,2,2,9,0,0
SH,2022-02-11,14,7,2,2,12,3,0
SH,2022-02-12,15,8,2,2,13,0,0
SH,2022-02-13,17,9,3,3,14,1,0
SH,2022-02-14,17,8,4,4,13,1,0
SH,2022-02-15,15,6,3,3,12,1,0
SH,2022-02-16,17,8,2,2,15,2,0
SH,2022-02-17,16,7,2,2,14,2,0
SH,2022-02-18,17,7,2,2,15,1,0
SH,2022-02-19,16,6,2,2,14,3,0
SH,2022-02-20,15,8,2,2,13,3,0
SH,2022-02-21,15,8,1,1,14,3,0
SH,2022-02-22,15,8,1,1,14,2,0
SH,2022-02-23,15,9,1,1,14,1,0
SH,2022-02-24,11,6,1,1,10,0,0
SH,2022-02-25,13,8,1,1,12,3,0
SH,2022-02-26,11,6,2,2,9,0,0
SH,2022-02-27,12,7,2,2,10,1,0
SH,2022-02-28,11,5,2,2,9,0,0
SH,2022-03-01,6,3,2,2,4,0,0
SH,2022-03-02,5,2,1,1,4,2,0
SH,2022-03-03,8,4,2,2,6,1,0
SH,2022-03-04,9,4,2,2,7,0,0
SH,2022-03-05,7,3,1,1,6,0,0
SH,2022-03-06,6,2,0,0,6,1,0
SH,2022-03-07,3,1,0,0,3,0,0
SH,2022-03-08,4,2,0,0,4,1,0
SH,2022-03-09,5,3,0,0,5,1,0
SH,2022-03-10,5,3,0,0,5,0,0
SH,2022-03-11,5,4,0,0,5,2,0
SH,2022-03-12,3,2,0,0,3,0,0
SH,2022-03-13,2,1,0,0,2,0,0
SH,2022-03-14,3,2,0,0,3,1,0
SH,2022-03-15,3,0,0,0,3,0,0
SH,2022-03-16,2,0,0,0,2,0,0
SH,2022-03-17,2,0,0,0,2,0,0
SH,2022-03-18,2,0,0,0,2,0,0
SH,2022-03-19,2,0,0,0,2,0,0
SH,2022-03-20,4,2,0,0,4,1,0
SH,2022-03-21,3,1,0,0,3,0,0
SH,2022-03-22,4,2,0,0,4,1,0
SH,2022-03-23,2,0,0,0,2,0,0
SH,2022-03-24,2,0,0,0,2,0,0
SH,2022-03-25,1,0,0,0,1,0,0
SH,2022-03-26,1,0,0,0,1,1,0
SH,2022-03-27,2,1,0,0,2,1,0
SH,2022-03-28,4,3,0,0,4,1,0
SH,2022-03-29,5,4,0,0,5,1,0
SH,2022-03-30,5,4,0,0,5,0,0
SH,2022-03-31,3,2,0,0,3,0,0
